Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
NISSAN Sentra,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RNSXV02.0RMB,midsize car,7,30,40,34,7,No,262
NISSAN Sentra,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RNSXV02.0RMB,midsize car,7,30,40,34,7,No,262
NISSAN Sentra,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RNSXV02.0RMC,midsize car,7,30,40,34,7,No,262
NISSAN Sentra,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RNSXV02.0RMC,midsize car,7,30,40,34,7,No,262
NISSAN Sentra SR,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RNSXV02.0RMB,midsize car,7,30,38,33,6,No,270
NISSAN Sentra SR,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RNSXV02.0RMB,midsize car,7,30,38,33,6,No,270
NISSAN Sentra SR,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RNSXV02.0RMC,midsize car,7,30,38,33,6,No,270
NISSAN Sentra SR,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RNSXV02.0RMC,midsize car,7,30,38,33,6,No,270
NISSAN Titan,5.6,8,SemiAuto-9,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RNSXT05.6N9C,pickup,3,15,21,17,3,No,510
NISSAN Titan,5.6,8,SemiAuto-9,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RNSXT05.6N9C,pickup,3,15,21,17,3,No,510
NISSAN Titan,5.6,8,SemiAuto-9,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RNSXT05.6N9C,pickup,3,15,21,17,3,No,519
NISSAN Titan,5.6,8,SemiAuto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RNSXT05.6N9C,pickup,3,15,21,17,3,No,519
NISSAN Titan Pro-4X,5.6,8,SemiAuto-9,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RNSXT05.6N9C,pickup,3,14,20,16,3,No,546
NISSAN Titan Pro-4X,5.6,8,SemiAuto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RNSXT05.6N9C,pickup,3,14,20,16,3,No,546
NISSAN Versa,1.6,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RNSXV01.6RNA,small car,7,32,40,35,7,No,254
NISSAN Versa,1.6,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RNSXV01.6RNA,small car,7,32,40,35,7,No,254
NISSAN Versa,1.6,4,Man-5,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RNSXV01.6RNA,small car,7,27,35,30,6,No,296
NISSAN Versa,1.6,4,Man-5,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RNSXV01.6RNA,small car,7,27,35,30,6,No,296
NISSAN Z,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RNSXV03.0PXA,small car,5,18,24,20,4,No,435
NISSAN Z,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RNSXV03.0PXA,small car,5,18,24,20,4,No,435
NISSAN Z,3,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RNSXV03.0PXA,small car,5,19,28,22,5,No,405
NISSAN Z,3,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RNSXV03.0PXA,small car,5,19,28,22,5,No,405
NISSAN Z NISMO,3,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RNSXV03.0PXA,small car,5,17,24,19,4,No,469
NISSAN Z NISMO,3,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RNSXV03.0PXA,small car,5,17,24,19,4,No,469
POLESTAR 2 Dual Motor (19 Inch Wheels),N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,112,100,106,10,Elite,0
POLESTAR 2 Dual Motor (19 Inch Wheels),N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,112,100,106,10,Elite,0
POLESTAR 2 Dual Motor (20 Inch Wheels),N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,108,96,102,10,Elite,0
POLESTAR 2 Dual Motor (20 Inch Wheels),N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,108,96,102,10,Elite,0
POLESTAR 2 Dual Motor Performance Pack,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,100,90,95,10,Elite,0
POLESTAR 2 Dual Motor Performance Pack,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,100,90,95,10,Elite,0
POLESTAR 2 Single Motor (19 Inch Wheels),N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,124,106,115,10,Elite,0
POLESTAR 2 Single Motor (19 Inch Wheels),N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,124,106,115,10,Elite,0
POLESTAR 2 Single Motor (20 Inch Wheels),N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,midsize car,10,119,102,111,10,Elite,0
POLESTAR 2 Single Motor (20 Inch Wheels),N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,midsize car,10,119,102,111,10,Elite,0
PORSCHE 718 Boxster,2,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Boxster,2,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Boxster,2,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Boxster,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Boxster GTS 4.0,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Boxster GTS 4.0,4,6,AMS-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Boxster GTS 4.0,4,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Boxster GTS 4.0,4,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Boxster S,2.5,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Boxster S,2.5,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Boxster S,2.5,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Boxster S,2.5,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Cayman,2,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Cayman,2,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Cayman,2,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Cayman,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Cayman GTS 4.0,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Cayman GTS 4.0,4,6,AMS-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Cayman GTS 4.0,4,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman GTS 4.0,4,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman S,2.5,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Cayman S,2.5,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Cayman S,2.5,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,RPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Cayman S,2.5,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,RPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 GT4 RS,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXV04.0S92,small car,3,15,19,16,3,No,544
PORSCHE 718 GT4 RS,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXV04.0S92,small car,3,15,19,16,3,No,544
PORSCHE 911 Carrera,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera 4,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Carrera 4,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Carrera 4 Cabriolet,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera 4 Cabriolet,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera 4 GTS,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,23,19,4,No,464
PORSCHE 911 Carrera 4 GTS,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,23,19,4,No,464
PORSCHE 911 Carrera 4 GTS,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera 4 GTS,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,22,19,4,No,463
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,22,19,4,No,463
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Carrera 4 GTS Cabriolet,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Carrera 4S,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,23,20,4,No,443
PORSCHE 911 Carrera 4S,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,23,20,4,No,443
PORSCHE 911 Carrera 4S,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,25,20,4,No,442
PORSCHE 911 Carrera 4S,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,25,20,4,No,442
PORSCHE 911 Carrera 4S Cabriolet,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera 4S Cabriolet,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera 4S Cabriolet,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,24,20,4,No,452
PORSCHE 911 Carrera 4S Cabriolet,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,24,20,4,No,452
PORSCHE 911 Carrera Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,24,20,4,No,443
PORSCHE 911 Carrera GTS,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,24,20,4,No,444
PORSCHE 911 Carrera GTS,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,24,20,4,No,444
PORSCHE 911 Carrera GTS Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,23,19,4,No,465
PORSCHE 911 Carrera GTS Cabriolet,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,24,20,4,No,448
PORSCHE 911 Carrera GTS Cabriolet,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,24,20,4,No,448
PORSCHE 911 Carrera S,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,23,20,4,No,441
PORSCHE 911 Carrera S,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,23,20,4,No,441
PORSCHE 911 Carrera S,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,25,21,4,No,425
PORSCHE 911 Carrera S,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,25,21,4,No,425
PORSCHE 911 Carrera S Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera S Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,23,20,4,No,439
PORSCHE 911 Carrera S Cabriolet,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Carrera S Cabriolet,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Carrera T,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,24,20,4,No,444
PORSCHE 911 Carrera T,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,24,20,4,No,444
PORSCHE 911 Carrera T,3,6,Man-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Carrera T,3,6,Man-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,25,20,4,No,443
PORSCHE 911 Dakar,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,16,24,19,4,No,472
PORSCHE 911 Dakar,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,16,24,19,4,No,472
PORSCHE 911 GT3,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXV04.0S92,small car,3,14,18,16,3,No,571
PORSCHE 911 GT3,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXV04.0S92,small car,3,14,18,16,3,No,571
PORSCHE 911 GT3,4,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXV04.0S92,small car,3,13,19,15,2,No,573
PORSCHE 911 GT3,4,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXV04.0S92,small car,3,13,19,15,2,No,573
PORSCHE 911 GT3 RS,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXV04.0R92,small car,3,14,18,16,3,No,570
PORSCHE 911 GT3 RS,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXV04.0R92,small car,3,14,18,16,3,No,570
PORSCHE 911 GT3 Touring,4,6,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXV04.0S92,small car,3,14,18,16,3,No,571
PORSCHE 911 GT3 Touring,4,6,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXV04.0S92,small car,3,14,18,16,3,No,571
PORSCHE 911 GT3 Touring,4,6,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXV04.0S92,small car,3,13,19,15,2,No,573
PORSCHE 911 GT3 Touring,4,6,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXV04.0S92,small car,3,13,19,15,2,No,573
PORSCHE 911 Targa 4,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Targa 4,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,24,20,4,No,442
PORSCHE 911 Targa 4 GTS,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,22,19,4,No,461
PORSCHE 911 Targa 4 GTS,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,22,19,4,No,461
PORSCHE 911 Targa 4 GTS,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Targa 4 GTS,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,16,23,19,4,No,477
PORSCHE 911 Targa 4S,3,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,18,23,20,4,No,442
PORSCHE 911 Targa 4S,3,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,18,23,20,4,No,442
PORSCHE 911 Targa 4S,3,6,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV03.0C92,small car,5,17,24,20,4,No,447
PORSCHE 911 Targa 4S,3,6,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV03.0C92,small car,5,17,24,20,4,No,447
PORSCHE 911 Turbo,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,14,21,17,3,No,534
PORSCHE 911 Turbo,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,14,21,17,3,No,534
PORSCHE 911 Turbo Cabriolet,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,14,20,16,3,No,546
PORSCHE 911 Turbo Cabriolet,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,14,20,16,3,No,546
PORSCHE 911 Turbo S,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,14,20,16,3,No,556
PORSCHE 911 Turbo S,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,14,20,16,3,No,556
PORSCHE 911 Turbo S Cabriolet,3.7,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXV04.0S82,small car,5,14,20,16,3,No,549
PORSCHE 911 Turbo S Cabriolet,3.7,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXV04.0S82,small car,5,14,20,16,3,No,549
PORSCHE Cayenne,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXT03.0CV6,standard SUV,5,17,23,19,4,No,469
PORSCHE Cayenne,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXT03.0CV6,standard SUV,5,17,23,19,4,No,469
PORSCHE Cayenne S,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,RPRXT04.0CV8,standard SUV,3,15,21,17,3,No,521
PORSCHE Cayenne S,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,RPRXT04.0CV8,standard SUV,3,15,21,17,3,No,521
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXT02.0MR4,small SUV,5,19,25,21,4,No,424
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXT02.0MR4,small SUV,5,19,25,21,4,No,424
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXT03.0CV6,small SUV,5,17,22,19,4,No,466
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXT03.0CV6,small SUV,5,17,22,19,4,No,466
PORSCHE Macan S,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXT03.0CV6,small SUV,5,17,23,19,4,No,466
PORSCHE Macan S,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXT03.0CV6,small SUV,5,17,23,19,4,No,466
PORSCHE Macan T,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,RPRXT02.0MR4,small SUV,5,19,25,21,4,No,417
PORSCHE Macan T,2,4,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,RPRXT02.0MR4,small SUV,5,19,25,21,4,No,417
PORSCHE Taycan 4 Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,midsize car,10,80,80,80,10,Elite,0
PORSCHE Taycan 4 Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,midsize car,10,80,80,80,10,Elite,0
PORSCHE Taycan 4S Perf Battery Plus,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,79,81,80,10,Elite,0
PORSCHE Taycan 4S Perf Battery Plus,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,79,81,80,10,Elite,0
PORSCHE Taycan 4S Performance Battery,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,82,82,82,10,Elite,0
PORSCHE Taycan 4S Performance Battery,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,82,82,82,10,Elite,0
PORSCHE Taycan GTS,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,83,82,83,10,Elite,0
PORSCHE Taycan GTS,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,83,82,83,10,Elite,0
PORSCHE Taycan GTS Sport Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RPRXV00.0ETT,small car,10,80,80,80,10,Elite,0
PORSCHE Taycan GTS Sport Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,RPRXV00.0ETT,small car,10,80,80,80,10,Elite,0
